DaysPassed,TotalPopulation,TotalBabies,DeathsAge,DeathsPredator,DeathsStarved,TotalDeaths,FoodTime,BridgesTime,HousesTime,ProcreationTime,AverageFoodTime,AverageBridgesTime,AverageHouseTime,AverageProcreationTime
1434,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1435,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1436,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1437,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1438,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1439,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1440,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1441,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1442,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1443,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1444,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1445,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1446,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1447,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1448,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1449,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1450,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1451,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1452,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1453,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1454,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1455,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1456,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1457,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1458,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1459,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1460,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1461,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1462,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1463,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1464,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1465,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1466,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1467,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1468,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1469,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1470,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1471,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1472,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1473,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1474,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1475,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1476,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1477,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1478,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1479,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1480,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1481,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1482,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1483,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1484,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1485,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1486,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1487,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1488,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1489,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1490,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1491,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1492,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1493,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1494,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1495,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1496,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1497,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1498,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1499,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1500,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1501,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1502,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1503,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1504,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1505,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1506,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1507,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1508,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1509,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1510,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1511,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1512,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1513,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1514,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1515,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1516,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1517,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1518,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1519,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1520,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1521,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1522,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1523,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1524,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1525,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1526,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1527,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1528,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1529,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1530,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1531,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1532,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1533,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1534,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1535,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1536,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1537,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1538,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1539,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1540,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1541,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1542,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1543,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1544,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1545,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1546,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1547,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1548,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1549,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1550,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1551,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1552,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1553,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1554,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1555,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1556,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1557,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1558,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1559,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1560,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1561,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1562,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1563,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1564,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1565,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1566,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1567,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1568,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1569,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1570,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1571,2579,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1572,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1573,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1574,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1575,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1576,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1577,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1578,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1579,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1580,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1581,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1582,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1583,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1584,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1585,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1586,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1587,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1588,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1589,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1590,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1591,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1592,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1593,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1594,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1595,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1596,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1597,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1598,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1599,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1600,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1601,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1602,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1603,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1604,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1605,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1606,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1607,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1608,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1609,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1610,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1611,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1612,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1613,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1614,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1615,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1616,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1617,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1618,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1619,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1620,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1621,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1622,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1623,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1624,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1625,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1626,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1627,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1628,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1629,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1630,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1631,2577,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1632,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1633,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1634,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1635,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1636,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
1637,2576,165,2212,248,116,2576,49.84122,72.3811,25.07931,51.74599,23.9626,19.67253,36.47633,0.8384767
